"The shares already exist","Les actions existent déjà",""
"The shares don't exist with the {0}","Les actions n'existent pas pour {0}",""
"There are inconsistencies between the rate, no of shares and the amount calculated","Il existe des incohérences entre le prix unitaire, le nombre d'actions et le montant calculé",""
"From value must be less than to value in row {0}","De la Valeur doit être inférieure à la valeur de la ligne {0}",""
"Overlapping conditions found between:","Conditions qui coincident touvées entre :",""
"Shipping Address does not have country, which is required for this Shipping Rule","L'adresse de livraison n'a pas de pays, ce qui est requis pour cette règle d'expédition",""
"Shipping rule not applicable for country {0}","Règle d'expédition non applicable pour le pays {0}",""
"Shipping rule only applicable for Buying","Règle d'expédition applicable uniquement pour l'achat",""
"Shipping rule only applicable for Selling","Règle d'expédition applicable uniquement pour la vente",""
"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""","Il ne peut y avoir qu’une Condition de Règle de Livraison avec 0 ou une valeur vide pour « A la Valeur""",""
"and","et",""
"Are you sure you want to restart this subscription?","Êtes-vous certain de vouloir redémarrer cet abonnement",""
"Cancel Subscription","Annuler l'abonnement",""
"Cancel subscription","Annuler l'abonnement",""
"Cancellation date","Date d'annulation",""
"Create payment","Créer un paiement",""
"Do not cancel this subscription","Ne pas annuler cet abonnement",""
"Fetch Subscription Updates","Vérifier les mises à jour des abonnements",""
"Payment gateway subscription amount updated from {0} to {1}","Le montant de l'abonnement de la passerelle de paiement a été mis à jour de {0} à {1}",""
"Restart Subscription","Redémarrer l'abonnement",""
"Average invoicing","Facturation moyenne",""
"Billing Interval Count cannot be less than 1","L'intervale de facturation ne peut être inférieur à 1",""
"Both Trial Period Start Date and Trial Period End Date must be set","La date de début de la période d'essai et la date de fin de la période d'essai doivent être définies",""
"Invoice generation error for subscription {0}","Erreur de génération de facture pour l'abonnement {0}",""
"Invoiced","Facturé",""
"Please select plans with the same currency","Veuillez sélectionner des plans dans la même devise",""
"Please select plans with the same price determination rule","Veuillez sélectionner des plans avec la même règle de détermination du prix",""
"Sales order generation error for subscription {0}","Erreur de génération d'un bon de commande pour l'abonnement {0}",""
"Subscription Grand Total Simulation Error","Erreur de simulation du total TTC dans un abonnement",""
"Subscription hourly processing error for {}","Erreur de traitement pour l'abonnement {}",""
"The next invoice will be generated on {0}","La prochaine facture sera générée le {0}",""
"This subscription has been cancelled on {0}","Cet abonnement a été annulé le {0}",""
"This subscription will be cancelled on {0}","Cet abonnement sera annulé le {0}",""
"Trial Period End Date Cannot be before Trial Period Start Date","La Date de fin de la période d'essai ne peut pas précéder la date de début de la période d'évaluation",""
"You can only have Plans with the same billing cycle in a Subscription","Vous ne pouvez avoir que des plans ayant le même cycle de facturation dans le même abonnement",""
"You cannot restart a Subscription that is not cancelled.","Vous ne pouvez pas redémarrer un abonnement qui n'est pas annulé.",""
"Events","Evénements",""
"Last subscription invoices","Dernières factures pour cet abonnement",""
"Enabling 'Use for Shopping Cart', as Shopping Cart is enabled and there should be at least one Tax Rule for Shopping Cart","Activation de 'Utiliser pour Panier', comme le Panier est activé et qu'il devrait y avoir au moins une Règle de Taxes pour le Panier",""
"From Date cannot be greater than To Date","La Date Initiale ne peut pas être postérieure à la Date Finale",""
"Tax Rule Conflicts with {0}","Règle de Taxation est en Conflit avec {0}",""
"Tax Template is mandatory.","Un Modèle de Taxe est obligatoire.",""
"No Tax Withholding data found for the current Fiscal Year.","Aucune donnée de retenue d'impôt trouvée pour l'exercice en cours.",""
"Please set associated account in Tax Withholding Category {0} against Company {1}","Veuillez définir le compte associé dans la catégorie de retenue d'impôt {0} contre la société {1}.",""
"Account Balance ({0}) and Stock Value ({1}) is out of sync for account {2} and it's linked warehouses.","Le solde comptable ({0}) et la valorisation de stock ({1}) ne sont plus en phase pour le compte {2} et ses entrepôts liés.",""
"Account Balance ({0}) and Stock Value ({1}) is out of sync for account {2} and linked warehouse ({3}). Please create adjustment Journal Entry for amount {4}.","Le solde comptable ({0}) et la valeur du stock ({1}) sont différents pour le compte {2} et l'entrepôt ({3}). Veuillez créer une écriture de journal d'ajustement pour un montant de {4}.",""
"Account Balance Out Of Sync","Solde comptable non synchronisé",""
"Account: <b>{0}</b> is capital Work in progress and can not be updated by Journal Entry","Le compte: <b>{0}</b> est un compte d'immobilisation en cours et ne peut pas être mis à jour avec une écriture de journal",""
"Account: {0} can only be updated via Stock Transactions","Compte : {0} peut uniquement être mis à jour via les Mouvements de Stock",""
"Debit and Credit not equal for {0} #{1}. Difference is {2}.","Débit et Crédit non égaux pour {0} # {1}. La différence est de {2}.",""
"Incorrect number of General Ledger Entries found. You might have selected a wrong Account in the transaction.","Nombre incorrect d'Écritures Grand livre trouvées. Vous avez peut-être choisi le mauvais Compte dans la transaction.",""
"Make Adjustment Entry","Veuillez faire une écriture d'ajustement",""
"Please create adjustment Journal Entry for amount {0} ","Veuillez créer une écriture de journal pour le montant {0}",""
"Please mention Round Off Account in Company","Veuillez indiquer le Compte d’Arrondi de la Société",""
"Please mention Round Off Cost Center in Company","Veuillez indiquer le Centre de coûts d’Arrondi de la Société",""
"You can't create accounting entries in the closed accounting period {0}","Vous ne pouvez pas créer d'écritures comptables dans la période comptable clôturée {0}",""
"Please select a period with at least one transaction to reconcile","Veuillez sélectionner une période avec au moins une transaction à rapprocher",""
"Automatic Reconciliation","Rapprochement automatique",""
"Bank Reconciliation","Rapprochement bancaire","context"
"Bank account '{0}' has been synchronized","Le compte bancaire '{0}' a été synchronisé",""
"Choose a corresponding payment","Sélectionnez un paiement correspondant",""
"Creating bank entries...","Création des écritures bancaires",""
"Finding linked payments","Recherche de paiements liés",""
"Please select company first","Veuillez d'abord sélectionner la société",""
"Reconcile this account","Rapprocher ce compte",""
"Refreshing","Actualisation",""
"Search for a payment","Chercher un paiement",""
"Some entries are duplicates and have not been created","Certaines écritures sont des duplicatas et n'ont pas été créées",""
"This bank account is already synchronized","Ce compte bancaire est déjà synchronisé",""
"Upload a bank statement, link or reconcile a bank account","Télécharger un relevé bancaire, lier ou rapprocher un compte bancaire",""
"Upload a statement","Télécharger un relevé bancaire",""
"dokos could not find any matching payment entry","dokos n'a trouvé aucune écriture de paiement correspondante",""
"{0} bank transaction(s) created","{0} transactions bancaire·s créée·s",""
"{0} bank transaction(s) created and {1} errors","{0} transactions bancaire·s créée·s et {1} erreurs",""
"{0} bank transaction(s) created, {1} duplicate entries not created and {2} errors.","{0} transaction(s) bancaires créées, {1} écritures en double non créées et {2} erreurs.",""
"Please select at least one bank transaction and one document to reconcile","Veuillez sélectionner au moins une transaction bancaire et un document à rapprocher",""
"Please select documents linked to the same party","Veuillez sélectionner des documents liés au même tiers",""
"Please select documents linked to the same party account","Veuillez sélectionner des documents liés au même compte de tiers",""
"Please select documents linked to the same {0}","Veuillez sélectionner des documents liés au·à la même {0}",""
"The selected payment entry should be linked with a creditor bank transaction","Le paiement sélectionné doit être lié avec une transaction bancaire créditrice",""
"The selected payment entry should be linked with a debtor bank transaction","Le paiement sélectionné doit être lié avec une transaction bancaire débitrice",""
"This Payment Entry's unallocated amount is greater than this Bank Transaction's unallocated amount","Le montant non alloué de cette écriture de paiement est supérieur au montant non alloué de cette transaction bancaire",""
"This bank transaction is already fully reconciled","Cette transaction bancaire est déjà complètement réconciliée",""
"company","société",""
"cost center","centre de coût",""
"mode of payment","mode de paiement",""
"Please select only one bank transaction and multiple documents or multiple bank transactions and only one document.","Veuillez sélectionner une seule transaction bancaire et plusieurs documents ou plusieurs transactions bancaires et un seul document.",""
"Bank Transactions","Transactions bancaires",""
"Documents","Documents",""
"In progress...","En cours...",""
"Reconcile","Rapprocher","context"
"This action will create a new payment entry. Do you confirm ?","Cette action va créer un nouvelle écriture de paiement. La confirmez-vous ?",""
"You can only reconcile one bank transaction with several documents or several bank transactions with one document.","Vous pouvez rapprocher une transaction bancaire avec plusieurs document ou plusieurs transactions bancaires avec un document.",""
"Final balance","Solde final",""
"Initial balance","Solde initial",""
"No matching document found for your selection","Aucun document correspondant trouvé pour votre sélection",""
"Search for a specific document","Chercher un document en particulier",""
"Select a bank transaction to find matching transactions","Sélectionnez une transaction bancaire pour trouver des documents correspondants.",""
"Show the full list","Voir la liste complète",""
"clear","réinitialiser",""
"rows selected","lignes sélectionnées",""
"Automatic reconciliation","Rapprochement automatique",""
"No data available for this period","Aucune donnée disponible pour cette période",""
"Reconcile Stripe Transactions","Rapprocher les transactions Stripe",""
"Reconciled","Rapproché","context"
"Search for a specific bank transaction","Chercher une transaction en particulier",""
"Unreconciled","Non rapproché","context"
"Bank Reconciliation","Rapprochement bancaire","context"
"Date Range","Intervalle de dates",""
"Average balance","Solde moyen",""
"Unallocated Amount","Montant non alloué","context"
"New Expense","Nouvelle dépense",""
"New Invoice","Nouvelle facture",""
"New Payment","Nouveau paiement",""
"Payment Name","Nom du paiement",""
"Please link this bank account with at least one Stripe account","Veuille lier ce compte bancaire avec au moins un compte Stripe",""
"Please select a period with at least one Stripe transaction to reconcile","Veuillez sélectionner une période contenant au moins une transaction Stripe à rapprocher",""
"Accounting Entry for {0}: {1} can only be made in currency: {2}","Écriture Comptable pour {0}: {1} ne peut être effectuée qu'en devise: {2}",""
"Accounting entries have already been made in currency {0} for company {1}. Please select a receivable or payable account with currency {0}.","Des écritures comptables ont déjà été réalisées en devise {0} pour la société {1}. Veuillez sélectionner un compte de crédit ou de débit  en devise {0}.",""
"Billing currency must be equal to either default company's currency or party account currency","La devise de facturation doit être égale à la devise de la société par défaut ou à la devise du compte du partenaire",""
"Due / Reference Date cannot be after {0}","Date d’échéance / de référence ne peut pas être après le {0}",""
"Due Date cannot be before Posting / Supplier Invoice Date","La date d'échéance de paiement ne peut pas être avant la date de comptabilisation / date de la facture fournisseur",""
"Not permitted for {0}","Non autorisé pour {0}",""
"Note: Due / Reference Date exceeds allowed customer credit days by {0} day(s)","Remarque : Date de Référence / d’Échéance dépasse le nombre de jours de crédit client autorisé de {0} jour(s)",""
"Please select a Company","Veuillez sélectionner une Société",""
"There can only be 1 Account per Company in {0} {1}","Il ne peut y avoir qu’un Compte par Société dans {0} {1}",""
"{0} {1} is disabled","{0} {1} est désactivé",""
"{0} {1} is frozen","{0} {1} est gelée",""
"{0} {1} is not active","{0} {1} n'est pas actif",""
"{0}: {1} does not exists","{0} : {1} n’existe pas",""
"Authorized Signatory","Signataire Autorisé",""
"For","Pour",""
"Payment Receipt Note","Bon de Réception du Paiement",""
"Received On","Reçu Le",""
"Page {0} of {1}","Page {0} sur {1}",""
"Sr","N°",""
"Accounts Payable Summary","Récapitulatif des Comptes créditeurs","context"
"Ageing Based On","Basé Sur le Vieillissement",""
"Ageing Range 1","Balance Agée 1",""
"Ageing Range 2","Balance Agée 2",""
"Ageing Range 3","Balance Agée 3",""
"Ageing Range 4","Balance agée 4",""
"As on Date","Comme à la date",""
"Based On Payment Terms","Basé sur les termes de paiement",""
"Group By Supplier","Grouper par fournisseur",""
"'Total'","'Total'",""
"Age (Days)","Âge (Jours)",""
"Cheques Required","Chèques requis",""
"Credit Note Amount","Montant de la Note de crédit",""
"Customer LPO","Commande client locale",""
"Customer LPO No.","N° de commande client locale",""
"Debit Note Amount","Montant de la Note de débit",""
"Future Payment Amount","Montant du paiement futur",""
"Future Payment Ref","Réf. du paiement futur",""
"Future Payments","Paiement futurs",""
"Invoiced Amount","Montant facturé",""
"Printed On","Imprimé sur",""
"Printed On ","Imprimé le",""
"Remaining Balance","Solde restant",""
"Tax Id: ","Numéro de TVA:",""
"Total Outstanding Amount","Encours Total",""
"Total Paid Amount","Montant Total Payé",""
"Until","Jusqu'à",""
"Accounts Receivable Summary","Récapitulatif des Comptes débiteurs","context"
"Group By Customer","Grouper par client",""
"Payment Tems","Termes de paiement",""
"Show Delivery Notes","Afficher les bons de livraison",""
"Show Future Payments","Afficher les paiements futurs",""
"Show Sales Person","Afficher les vendeurs",""
"Above","Au-dessus",""
"Delivery Notes","Bons de livraison",""
"Future Payment Ref","Référence du paiement futur","context"
"Invoice Grand Total","Total de la facture",""
"Paid Amount","Montant Payé","context"
"{0} Name","{0} Nom",""
"{0} Name","Nom {0}","context"
"Amount After Depreciation","Montant Après Amortissement",""
"Current Status","Statut actuel",""
"Depreciation Date","Date d’Amortissement",""
"Accumulated Depreciation as on","Amortissement Cumulé depuis",""
"Cost as on","Coût à partir de",""
"Cost of New Purchase","Coût du Nouvel Achat",""
"Cost of Scrapped Asset","Coût des Immobilisations Mises au Rebut",""
"Cost of Sold Asset","Coût des Immobilisations Vendus",""
"Depreciation Amount during the period","Montant d'Amortissement au cours de la période",""
"Depreciation Eliminated due to disposal of assets","Amortissement Eliminé en raison de cessions d'actifs",""
"Net Asset value as on","Valeur Nette des Actifs au",""
"Accumulated Values","Valeurs Accumulées",""
"Include Default Book Entries","Inclure les écritures du livre comptable par défaut",""
"Liabilities","Dettes",""
"Previous Financial Year is not closed","L’Exercice Financier Précédent n’est pas fermé",""
"Provisional Profit / Loss (Credit)","Gain / Perte (Crédit) Provisoire",""
"Total (Credit)","Total (Crédit)",""
"Unclosed Fiscal Years Profit / Loss (Credit)","Bénéfice / Perte (Crédit) des Exercices Non Clos",""
"Please create at least one mode of payment for this bank account first","Veuillez créer au moins un mode de paiement pour ce compte bancaire",""
"Bank Statement balance as per General Ledger","Solde du Relevé Bancaire d’après le Grand livre",""
"Bank statement balance","Solde du relevé bancaire",""
"Calculated Bank Statement balance","Solde Calculé du Relevé Bancaire",""
"Cheques and Deposits incorrectly cleared","Chèques et Dépôts incorrectement compensés",""
"Outstanding Cheques and Deposits to clear","Chèques et Dépôts en suspens à compenser",""
"Payment Document Type","Type de document de paiement",""
"Ref Date","Date de Réf.",""
"Dimension Filter","Filtrer par dimension",""
"From Fiscal Year","À partir de l'année fiscale",""
"Show Cumulative Amount","Afficher le montant cumulatif",""
"To Fiscal Year","À l'année fiscale",""
"Actual ","Actuel",""
"Filter based on Cost Center is only applicable if Budget Against is selected as Cost Center","Le filtre basé sur le Centre de coûts est uniquement applicable si ""Centre de coûts"" est sélectionné dans la case ""Budget Pour""",""
"Total Actual","Total Réel",""
"Total Budget","Budget total",""
"Total Variance","Variance Totale",""
"Varaiance ","Varaiance",""
"Variance","Variance",""
"Variance ","Variance",""
"Cash Flow from Financing","Flux de Trésorerie du Financement",""
"Cash Flow from Investing","Flux de Trésorerie des Investissements",""
"Cash Flow from Operations","Flux de Trésorerie provenant des Opérations",""
"Net Cash from Financing","Trésorerie Nette des Financements",""
"Net Cash from Investing","Trésorerie Nette des Investissements",""
"Net Cash from Operations","Trésorerie Nette des Opérations",""
"Net Change in Accounts Payable","Variation Nette des Comptes créditeurs",""
"Net Change in Accounts Receivable","Variation Nette des Comptes débiteurs",""
"Net Change in Cash","Variation Nette de Trésorerie",""
"Net Change in Equity","Variation Nette de Capitaux propres",""
"Net Change in Fixed Asset","Variation Nette des Actifs Immobilisés",""
"Net Change in Inventory","Variation Nette des Stocks",""
"Accumulated Values in Group Company","Valeurs accumulées dans la société mère",""
"End Year","Année de Fin",""
"Report","Rapport",""
"Start Year","Année de Début",""
"Total {0} ({1})","Total {0} ({1})",""
"{0} {1} is not present in the parent company","{0} {1} n'est pas présent dans la société mère",""
"Closing Balance","Solde à la fin",""
"From Date must be before To Date","La date de début doit être avant la date de fin",""
"Opening Balance","Solde au début",""
"Billed Amount","Montant facturé",""
"Pending Amount","Montant en Attente",""
"Suplier","Fournisseur",""
"Too many columns. Export the report and print it using a spreadsheet application.","Trop de colonnes. Exportez le rapport et imprimez-le à l'aide d'un tableur.",""
"Cost Center: {0} does not exist","Centre de coût: {0} n'existe pas",""
"Could not retrieve information for {0}.","Impossible de récupérer les informations pour {0}.",""
"End Year cannot be before Start Year","L'Année de Fin ne peut pas être avant l'Année de Début",""
"Balance (Dr - Cr)","Balance (Dr - Cr)",""
"Ref","Réf",""
"Statement of Account","Relevé de Compte",""
"Group By","Grouper Par",""
"Group by","Grouper par",""
"Group by Account","Grouper par Compte",""
"Group by Party","Grouper par tiers",""
"Group by Voucher","Groupe par Bon",""
"Group by Voucher (Consolidated)","Grouper par référence (consolidé)",""
"Show Cancelled Entries","Afficher les écritures annulées",""
"Show Opening Entries","Voir les écritures d'à-nouveaux",""
"Account {0} does not exists","Le compte {0} n'existe pas",""
"Balance ({0})","Solde ({0})",""
"Can not filter based on Account, if grouped by Account","Impossible de filtrer sur le Compte , si les lignes sont regroupées par Compte",""
"Can not filter based on Voucher No, if grouped by Voucher","Impossible de filtrer sur la base du N° de Coupon, si les lignes sont regroupées par Coupon",""
"Closing (Opening + Total)","Fermeture (ouverture + total)",""
"Credit ({0})","Crédit ({0})",""
"Debit ({0})","Débit ({0})",""
"From Date must be before To Date","La date de début ne peut pas être supérieure à la date de fin","context"
"Group by Voucher (Consolidated)","Grouper par référence (Consolidé)","context"
"Opening","Ouverture",""
"Select an account to print in account currency","Sélectionnez un compte à imprimer dans la devise du compte",""
"To filter based on Party, select Party Type first","Pour filtrer en fonction du Tiers, sélectionnez d’abord le Type de tiers",""
"Included in Gross Profit","Inclus dans le bénéfice brut",""
"Net Profit","Bénéfice net",""
"Nothing is included in gross","Aucun compte défini comme inclus dans le bénéfice brut",""
"Allocated Amount","Montant alloué","context"
"Avg. Selling Rate","Moy. Taux de vente",""
"Buying Amount","Montant d'Achat",""
"Gross Profit %","Bénéfice Brut %",""
"Sales person","Vendeur",""
"Selling Amount","Montant de Vente",""
"Valuation Rate","Taux de Valorisation","context"
"Days Since Last order","Jours depuis la dernière commande",""
"Days Since Last Order","Jours Depuis la Dernière Commande",""
"Last Order Date","Date de la Dernière Commande",""
"% Of Grand Total","% du total général",""
"Mode Of Payment","Mode de paiement",""
"Rate","Prix unitaire","context"
"Supplier Name","Nom du fournisseur","context"
"Group By","Grouper par","context"
"Rate","Prix unitaire","context"
"Receivable Account","Compte Débiteur",""
"Total Tax","Total des taxes",""
"Please select Party Type first","Veuillez d’abord sélectionner le Type de tiers",""
"90-Above","90-Dessus",""
"Age","Âge",""
"Delay in payment (Days)","Retard de paiement (jours)",""
"Invoice Posting Date","Date d’Envois de la Facture",""
"{0} payment entries can not be filtered by {1}","{0} écritures de paiement ne peuvent pas être filtrées par {1}",""
"Net Profit/Loss","Bénéfice / Perte net·te",""
"Profit This Year","Bénéfice cette année",""
"Profit for the year","Bénéfice de l'exercice",""
"Total Expense","Dépenses totales",""
"Total Expense This Year","Total des dépenses de l'année",""
"Total Income","Revenus totaux",""
"Total Income This Year","Total des revenus de l'année",""
"Show zero values","Afficher les valeurs nulles",""
"Gross Profit / Loss","Bénéfice/Perte Brut",""
"Amount to Bill","Montant à Facturer",""
"Suplier Name","Nom du Fournisseur",""
"No record found","Aucun enregistrement trouvé",""
"Supplier Id","ID du Fournisseur",""
"Total Tax","Total des Taxes","context"
"Owner","Responsable",""
"Show Payment Details","Afficher les détails du paiement",""
"Show only POS","Afficher uniquement les points de vente",""
"Payment Mode","Mode de paiement",""
"Sales and Returns","Ventes et retours",""
"Tax Total","Total des taxes",""
"Total Tax","Total des Taxes","context"
"Average Rate","Prix moyen",""
"Please select date","Veuillez sélectionner une date",""
"Rate","Prix unitaire","context"
"Amount of TDS Deducted","Quantité de TDS déduite",""
"From Date and To Date lie in different Fiscal Year","De la date et de la date correspondent à un exercice différent",""
"TDS Rate %","Taux de TDS%",""
"Total Amount Credited","Montant total crédité",""
"Date of Transaction","Date de transaction",""
"Reference No.","Numéro de référence.",""
"Period Closing Entry","Écriture de Clôture de la Période",""
"Show unclosed fiscal year's P&L balances","Afficher le solde du compte de résulat des exercices non cloturés",""
"Closing (Cr)","Fermeture (Cr)",""
"Closing (Dr)","Fermeture (Dr)",""
"Fiscal Year {0} does not exist","Exercice Fiscal {0} n'existe pas",""
"Fiscal Year {0} is required","Exercice Fiscal {0} est nécessaire",""
"From Date should be within the Fiscal Year. Assuming From Date = {0}","La Date Initiale doit être dans l'Exercice Fiscal. En supposant Date Initiale = {0}",""
"Opening (Cr)","Ouverture (Cr)",""
"Opening (Dr)","Ouverture (Dr)",""
"To Date should be within the Fiscal Year. Assuming To Date = {0}","La Date Finale doit être dans l'exercice. En supposant Date Finale = {0}",""
"Expense Claim","Note de Frais","context"
"Sanctioned Amount","Montant Approuvé","context"
"Allocated amount cannot be greater than unadjusted amount","Le montant alloué ne peut pas être supérieur au montant du document",""
"Allocated amount cannot be negative","Le montant alloué ne peut pas être négatif",""
"Journal Entries {0} are un-linked","Les écritures de journal associées ({0}) on été déliées",""
"Payment Entries {0} are un-linked","Les écritures de paiement associées ({0}) on été déliées",""
"Payment Entry has been modified after you pulled it. Please pull it again.","L’écriture de paiement a été modifiée après que vous l’ayez récupérée. Veuillez la récupérer à nouveau.",""
"Payment Gateway Account not created, please create one manually.","Le compte pour la passerelle de paiement n’existe pas, veuillez en créer un manuellement.",""
"{0} '{1}' not in Fiscal Year {2}","{0} '{1}' n'est pas dans l’exercice {2}",""
"{0} Number {1} already used in account {2}","{0} Numéro {1} déjà utilisé dans le compte {2}",""
"{0} {1} not in any active Fiscal Year.","{0} {1} dans aucun exercice actif.",""
"Asset Value","Valeur de l'actif",""
"Do you really want to restore this scrapped asset?","Voulez-vous vraiment restaurer cet actif mis au rebut ?",""
"Do you really want to scrap this asset?","Voulez-vous vraiment mettre cet actif au rebut ?",""
"Invalid Purchase Invoice","Facture d'achat invalide",""
"Invalid Purchase Receipt","Reçu d'achat invalide",""
"Not Allowed","Non autorisé",""
"Please select Item Code first","Veuillez d'abord sélectionner un code d'article",""
"The selected Purchase Invoice doesn't contains selected Asset Item.","La facture d'achat sélectionnée ne contient pas d'article correspondant à cet actif",""
"The selected Purchase Receipt doesn't contains selected Asset Item.","Le reçu d'achat sélectionnée ne contient pas d'article correspondant à cet actif",""
"Transfer Asset","Transfert d'Actifs",""
"All the depreciations has been booked","Toutes les dépréciations ont été comptabilisées",""
"Asset Movement record {0} created","Registre de Mouvement de l'Actif {0} créé",""
"Asset cannot be cancelled, as it is already {0}","L'actif ne peut être annulé, car il est déjà {0}",""
"Asset has multiple Asset Movement Entries which has to be \
				cancelled manually to cancel this asset.","Cet actif est lié à plusieurs écritures de mouvement d'actif qui doivent être annulées manuellement avant de l'annuler.",""
"Atleast one asset has to be selected.","Au moins un actif doit être sélectionné",""
"Available for use date is required","La date de mise en service est nécessaire",""
"Available-for-use Date should be after purchase date","La date de disponibilité devrait être postérieure à la date d'achat",""
"Company of asset {0} and purchase document {1} doesn't matches.","Les sociétés de l'actif {0} et du document d'achat {1} ne correspondent pas",""
"Depreciation Row {0}: Depreciation Start Date is entered as past date","Ligne de d'amortissement {0}: La date de début de l'amortissement est dans le passé",""
"Depreciation Row {0}: Expected value after useful life must be greater than or equal to {1}","Ligne d'amortissement {0}: la valeur attendue après la durée de vie utile doit être supérieure ou égale à {1}",""
"Depreciation Row {0}: Next Depreciation Date cannot be before Available-for-use Date","Ligne d'amortissement {0}: La date d'amortissement suivante ne peut pas être antérieure à la date de mise en service",""
"Depreciation Row {0}: Next Depreciation Date cannot be before Purchase Date","Ligne d'amortissement {0}: La date d'amortissement suivante ne peut pas être antérieure à la date d'achat",""
"Enter depreciation details","Veuillez entrer les détails de l'amortissement",""
"Gross Purchase Amount is mandatory","Montant d'Achat Brut est obligatoire",""
"Item {0} does not exist","Article {0} n'existe pas",""
"Item {0} has been disabled","L'article {0} a été désactivé",""
"Item {0} must be a Fixed Asset Item","L'article {0} doit être une Immobilisation",""
"Item {0} must be a non-stock item","L'article {0} doit être un article hors stock",""
"Number of Depreciations Booked cannot be greater than Total Number of Depreciations","Nombre d’Amortissements Comptabilisés ne peut pas être supérieur à Nombre Total d'Amortissements",""
"Opening Accumulated Depreciation must be less than equal to {0}","Amortissement Cumulé d'Ouverture doit être inférieur ou égal à {0}",""
"Please create purchase receipt or purchase invoice for the item {0}","Veuillez créer un reçu d'achat ou une facture d'achat pour l'article {0}",""
"Please set Number of Depreciations Booked","Veuillez définir le Nombre d’Amortissements Comptabilisés",""
"Purchase Invoice cannot be made against an existing asset {0}","La facture d'achat ne peut pas être émise pour l'actif existant {0}",""
"Row {0}: Depreciation Start Date is required","Ligne {0}: la date de début de l'amortissement est obligatoire",""
"Row {0}: Expected Value After Useful Life must be less than Gross Purchase Amount","Ligne {0}: la valeur attendue après la durée de vie utile doit être inférieure au montant brut de l'achat",""
"Set {0} in asset category {1} or company {2}","Définissez {0} dans la catégorie d'actifs {1} ou la société {2}",""
"Set {0} in company {1}","Définir {0} dans la société {1}",""
"Update stock must be enable for the purchase invoice {0}","La mise à jour du stock doit être activée pour la facture d'achat {0}",""
"Make Asset Movement","Faire un mouvement d'actifs",""
"Receipt","Réception","context"
"Scrapped","Mis au Rebut","context"
"Asset scrapped via Journal Entry {0}","Actif mis au rebut via Écriture de journal {0}",""
"Asset {0} cannot be scrapped, as it is already {1}","L'actif {0} ne peut pas être mis au rebut, car il est déjà {1}",""
"Asset {0} must be submitted","L'actif {0} doit être soumis",""
"Please set 'Asset Depreciation Cost Center' in Company {0}","Veuillez définir 'Centre de coûts des Amortissements d’Actifs’ de la Société {0}",""
"Please set 'Gain/Loss Account on Asset Disposal' in Company {0}","Veuillez définir ‘Compte de Gain/Perte sur les Cessions d’Immobilisations’ de la Société {0}",""
"Please set Depreciation related Accounts in Asset Category {0} or Company {1}","Veuillez définir le Compte relatif aux Amortissements dans la Catégorie d’Actifs {0} ou la Société {1}",""
"Row {0}: {1} must be greater than 0","Ligne {0}: {1} doit être supérieure à 0",""
"Maintenance Log","Journal de maintenance",""
"Please save before assigning task.","Veuillez sauvegarder avant d'assigner une tâche.",""
"Start date should be less than end date for task {0}","La date de début doit être inférieure à la date de fin de la tâche {0}",""
"Maintenance Status has to be Cancelled or Completed to Submit","Le statut de maintenance doit être annulé ou complété pour pouvoir être envoyé",""
"Please select Completion Date for Completed Asset Maintenance Log","Veuillez sélectionner la date d'achèvement pour le journal de maintenance des actifs terminé",""
"Please select Maintenance Status as Completed or remove Completion Date","Veuillez sélectionner le statut de maintenance comme terminé ou supprimer la date de fin",""
"Asset {0} cannot be received at a location and \
							given to employee in a single movement","L'actif {0] ne peut pas être reçu dans un lieu et donné à un employé via un seul mouvement d'actif",""
"Asset {0} does not belong to company {1}","L'actif {0} ne fait pas partie à la société {1}",""
"Asset {0} does not belongs to the custodian {1}","L'actif {0} n'appartient pas au responsable {1}",""
"Asset {0} does not belongs to the location {1}","L'actif {0} n'appartient pas au lieu {1}",""
"Either location or employee must be required","La localisation ou l'employé sont requis",""
"Employee is required while issuing Asset {0}","Un employé est requis pour sortir l'actif {0}",""
"Employee {0} does not belongs to the company {1}","L'employé {0} n'appartient pas à la société {1}",""
"From employee is required while receiving Asset {0} to a target location","L'employé source est nécessaire pour recevoir l'actif {0} dans le lieu cible",""
"Issuing cannot be done to a location. \
						Please enter employee who has issued Asset {0}","Il n'est pas possible de sortir un actif vers un lieu. Veuillez sélectionner l'employé qui a sorti l'actif {0}.",""
"Number of serial nos and quantity must be the same","Le nombre de numéros de série et la quantité doivent être les mêmes",""
"Serial no is required for the asset {0}","Le numéro de série est requis pour l'actif {0}",""
"Serial nos {0} does not belongs to the location {1}","Les numéros de série {0} n'appartiennent pas au lieu {1}",""
"Source Location is required for the Asset {0}","Le lieu source est nécessaire pour l'actif {0}",""
"Source Location is required for the asset {0}","La localisation source est requis pour l'actif {0}",""
"Source and Target Location cannot be same","Les localisations source et cible ne peuvent pas être identiques",""
"Target Location is required for the asset {0}","La localisation cible est requise pour l'actif {0}",""
"Target Location is required while receiving Asset {0} from an employee","Le lieu cible est requis pour recevoir l'actif {0} d'un employé",""
"Target Location is required while transferring Asset {0}","Le lieu cible est requis pour transférer l'actif {0}",""
"Target Location or To Employee is required while receiving Asset {0}","Le lieu cible ou l'employé cible est requis pour recevoir l'actif {0}",""
